state,district,dist_id,sped_enroll_fy23
ALABAMA,Oneonta City,0102550,118
ALABAMA,Opelika City,0102580,525
ALABAMA,Opp City,0102610,174
ALABAMA,Oxford City,0102635,541
ALABAMA,Ozark City,0102640,293
ALABAMA,Pell City,0102650,541
ALABAMA,Perry County,0102670,118
ALABAMA,Phenix City,0102700,744
ALABAMA,Pickens County,0102730,341
ALABAMA,Piedmont City,0102760,146
ALABAMA,Pike County,0102790,321
ALABAMA,Randolph County,0102820,304
ALABAMA,Roanoke City,0102850,149
ALABAMA,Russell County,0102880,421
ALABAMA,Russellville City,0102910,255
ALABAMA,Scottsboro City,0102940,265
ALABAMA,Selma City,0102970,292
ALABAMA,Sheffield City,0103000,166
ALABAMA,Shelby County,0103030,2503
ALABAMA,St Clair County,0103062,1410
ALABAMA,Sumter County,0103090,129
ALABAMA,Sylacauga City,0103120,277
ALABAMA,Talladega City,0103150,260
ALABAMA,Talladega County,0103180,975
ALABAMA,Tallapoosa County,0103210,379
ALABAMA,Tallassee City,0103240,266
ALABAMA,Tarrant City,0103270,148
ALABAMA,Thomasville City,0103300,-8
ALABAMA,Troy City,0103330,295
ALABAMA,Tuscaloosa City,0103360,1262
ALABAMA,Tuscaloosa County,0103390,2674
ALABAMA,Tuscumbia City,0103420,160
ALABAMA,Vestavia Hills City,0103430,667
ALABAMA,Walker County,0103450,1061
ALABAMA,Washington County,0103480,313
ALABAMA,Wilcox County,0103510,-8
ALABAMA,Winfield City,0103540,138
ALABAMA,Winston County,0103580,431
ALABAMA,Orange Beach City,0103581,101
ALABAMA,Empower Community School,0103582,7
ALASKA,Lower Kuskokwim School District,0200001,455
ALASKA,Lower Yukon School District,0200003,251
ALASKA,Yupiit School District,0200004,48
ALASKA,Kashunamiut School District,0200005,30
ALASKA,Mount Edgecumbe,0200006,15
ALASKA,Aleutians East Borough School District,0200007,-8
ALASKA,Aleutian Region School District,0200010,-8
ALASKA,Bering Strait School District,0200020,193
ALASKA,Bristol Bay Borough School District,0200030,19
ALASKA,Alaska Gateway School District,0200050,72
ALASKA,Cordova City School District,0200060,-8
ALASKA,Copper River School District,0200070,68
ALASKA,Craig City School District,0200090,93
ALASKA,Delta/Greely School District,0200100,95
ALASKA,Dillingham City School District,0200120,59
ALASKA,Galena City School District,0200130,-8
ALASKA,Ketchikan Gateway Borough School District,0200150,364
ALASKA,Anchorage School District,0200180,6183
ALASKA,Juneau Borough School District,0200210,840
ALASKA,Sitka School District,0200240,185
ALASKA,Haines Borough School District,0200270,-8
ALASKA,Hoonah City School District,0200300,-8
ALASKA,Hydaburg City School District,0200330,25
ALASKA,Kake City School District,0200360,-8
ALASKA,Kenai Peninsula Borough School District,0200390,1639
ALASKA,Klawock City School District,0200450,-8
ALASKA,Kodiak Island Borough School District,0200480,304
ALASKA,Lake and Peninsula Borough School District,0200485,-8
ALASKA,Matanuska-Susitna Borough School District,0200510,2650
ALASKA,Iditarod Area School District,0200520,-8
ALASKA,Annette Island School District,0200525,76
ALASKA,Nenana City School District,0200540,-8
ALASKA,Nome Public Schools,0200570,84
ALASKA,Fairbanks North Star Borough School District,0200600,2232
ALASKA,North Slope Borough School District,0200610,195
ALASKA,Northwest Arctic Borough School District,0200625,230
ALASKA,Pelican City School District,0200630,3
ALASKA,Petersburg Borough School District,0200660,71
ALASKA,Pribilof School District,0200670,4
ALASKA,Saint Mary's School District,0200680,-8
ALASKA,Skagway School District,0200690,22
ALASKA,Southeast Island School District,0200700,36
ALASKA,Southwest Region School District,0200710,82
ALASKA,Tanana City School District,0200715,8
ALASKA,Unalaska City School District,0200720,22
ALASKA,Chatham School District,0200730,-8
ALASKA,Kuspuk School District,0200760,41
ALASKA,Denali Borough School District,0200770,-8
ALASKA,Yukon Flats School District,0200775,22
ALASKA,Valdez City School District,0200780,98
ALASKA,Chugach School District,0200800,32
ALASKA,Wrangell Public School District,0200810,41
ALASKA,Yakutat School District,0200840,-8
ALASKA,Yukon-Koyukuk School District,0200862,365
ARIZONA,Cave Creek Unified District (4244),0400001,690
ARIZONA,Chino Valley Unified District (4474),0400003,434
ARIZONA,Clarkdale-Jerome Elementary District (4486),0400004,-8
ARIZONA,Salome Consolidated Elementary District (4514),0400005,-8
ARIZONA,"Center for Academic Success, Inc. (4191)",0400016,52
ARIZONA,"Pine Forest Education Association, Inc. (4201)",0400018,22
ARIZONA,Flagstaff Arts And Leadership Academy (4202),0400019,53
ARIZONA,Flagstaff Montessori (4205),0400020,19
ARIZONA,Colorado City Unified District (4370),0400021,138
ARIZONA,Vernon Elementary District (4162),0400022,-8
ARIZONA,Pinon Unified District (4390),0400023,139
ARIZONA,Heber-Overgaard Unified District (4392),0400026,60
ARIZONA,Triumphant Learning Center (4225),0400028,23
ARIZONA,"Ridgeline Academy, Inc. (4301)",0400031,82
ARIZONA,The Boys & Girls Clubs of the Valley (4305),0400033,33
ARIZONA,"Reid Traditional Schools' Valley Academy, Inc. (4306)",0400034,25
ARIZONA,"Twenty First Century Charter School, Inc. Bennett  (4310)",0400037,18
ARIZONA,"STEP UP Schools, Inc. (4313)",0400040,12
ARIZONA,Maricopa County Community College District dba Gat (4314),0400041,25
ARIZONA,New School For The Arts (4316),0400043,22
ARIZONA,Salt River Pima-Maricopa  Community Schools (4320),0400047,10
ARIZONA,Espiritu Community Development Corp. (4335),0400052,39
ARIZONA,"Heritage Academy, Inc. (4336)",0400053,111
ARIZONA,Villa Montessori Charter School (4339),0400054,48
ARIZONA,Arizona School For The Arts (4345),0400056,44
ARIZONA,Arizona Center for Youth Resources (4346),0400057,7
ARIZONA,"Intelli-School, Inc. (4352)",0400061,14
ARIZONA,Benjamin Franklin Charter School - Queen Creek (4355),0400065,296
ARIZONA,"Montessori Day Public Schools Chartered, Inc. (4359)",0400068,21
ARIZONA,Khalsa Montessori Elementary Schools (4360),0400069,9
ARIZONA,Tempe Preparatory Academy (4361),0400070,19
ARIZONA,"Bright Beginnings School, Inc. (4362)",0400071,18
ARIZONA,Montessori Education Centre Charter School (4363),0400072,52
ARIZONA,Kingman Academy Of Learning (4383),0400074,129
ARIZONA,Young Scholars Academy Charter School Corp. (4385),0400075,67
ARIZONA,"Career Development, Inc. (4400)",0400077,17
ARIZONA,"Edge School, Inc., The (4421)",0400078,38
ARIZONA,Tucson Youth Development/ACE Charter High School (4422),0400079,84
ARIZONA,Presidio School (4425),0400081,42
ARIZONA,Colorado River Union High School District (4381),0400082,225
ARIZONA,"Portable Practical Educational Preparation, Inc. ( (4431)",0400083,56
ARIZONA,"Sedona Charter School, Inc. (4492)",0400089,13
ARIZONA,Mingus Springs Charter School (4493),0400090,26
ARIZONA,"Franklin Phonetic Primary School, Inc. (4495)",0400092,74
ARIZONA,"Yuma Private Industry Council, Inc. (4509)",0400095,10
ARIZONA,Northland Preparatory Academy (4204),0400097,53
ARIZONA,Liberty High School (4216),0400099,9
ARIZONA,Ball Charter Schools (Hearn) (4294),0400100,79
ARIZONA,"Friendly House, Inc. (4303)",0400102,51
ARIZONA,"Ombudsman Educational Services, Ltd.,a subsidiary  (4323)",0400103,174
ARIZONA,"Arizona Agribusiness & Equine Center, Inc. (4331)",0400106,23
ARIZONA,"International Commerce Secondary Schools, Inc. (4334)",0400107,18
ARIZONA,Humanities and Sciences Academy of the United Stat (4337),0400108,19
ARIZONA,"Allen-Cochran Enterprises, Inc. (4347)",0400111,50
ARIZONA,"American Leadership Academy, Inc. (4348)",0400112,1355
ARIZONA,Hermosa Montessori Charter School (4426),0400115,35
ARIZONA,Arizona Department of Corrections (8336),0400120,25
ARIZONA,"Accelerated Learning Center, Inc. (4297)",0400121,21
ARIZONA,Acclaim Charter School (4325),0400122,24
ARIZONA,"Genesis Program, Inc. (4332)",0400124,6
ARIZONA,"Montessori Schoolhouse of Tucson, Inc. (4428)",0400126,-8
ARIZONA,Edkey Inc. dba American Heritage Academy  (6365),0400130,29
ARIZONA,"The Charter Foundation, Inc. (6355)",0400131,64
ARIZONA,"BASIS Charter Schools, Inc. (6361)",0400134,39
ARIZONA,"Challenge School, Inc. (6362)",0400135,19
ARIZONA,Discovery Plus Academy (6357),0400141,17
ARIZONA,CPLC Community Schools (4300),0400144,6
ARIZONA,"Gem Charter School, Inc. (6372)",0400145,4
ARIZONA,Ha:san Educational Services (6369),0400147,5
ARIZONA,Kaizen Education Foundation dba El Dorado High Sch (4342),0400149,69
ARIZONA,"Mexicayotl Academy, Inc. (4463)",0400150,8
ARIZONA,New Horizon School for the Performing Arts (4366),0400151,16
ARIZONA,Phoenix School of Academic Excellence The (6379),0400153,8
ARIZONA,"Shonto Governing Board of Education, Inc. (6353)",0400154,16
ARIZONA,"Edkey, Inc. - Sequoia Choice Schools (4329)",0400157,341
ARIZONA,Tucson Preparatory School (6374),0400159,15
ARIZONA,Coconino County Accommodation School District (10386),0400163,19
ARIZONA,"Keystone Montessori Charter School, Inc. (10878)",0400165,27
ARIZONA,"Benchmark School, Inc. (10972)",0400181,35
ARIZONA,"Cambridge Academy  East,  Inc (78888)",0400182,41
ARIZONA,Ball Charter Schools (Dobson) (79204),0400184,66
ARIZONA,"Phoenix Education Management, LLC, (4340)",0400185,25
ARIZONA,Stepping Stones Academy (10966),0400187,45
ARIZONA,Liberty Traditional Charter School (10968),0400190,64
ARIZONA,"Fit Kids, Inc. dba Champion Schools (78783)",0400191,118
ARIZONA,Pima County (4420),0400201,9
ARIZONA,"Academy of Tucson, Inc. (78897)",0400202,64
ARIZONA,"Mountain Rose Academy, Inc. (10879)",0400204,26
ARIZONA,Great Expectations Academy (10974),0400205,36
ARIZONA,"Mountain Oak Charter School, Inc. (78873)",0400208,7
ARIZONA,Painted Pony Ranch Charter School (10967),0400210,12
ARIZONA,Mary Ellen Halvorson Educational Foundation. dba:  (10965),0400211,4
ARIZONA,Benson Unified School District (79226),0400212,213
ARIZONA,"Painted Desert Demonstration Projects, Inc. (79086)",0400213,27
ARIZONA,Little Lamb Community School (79050),0400217,14
ARIZONA,American Basic Schools LLC (79215),0400218,68
ARIZONA,Career Success Schools (79047),0400219,50
ARIZONA,Kaizen Education Foundation dba South Pointe Eleme (79233),0400221,18
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (79049),0400223,93
ARIZONA,"Horizon Community Learning Center, Inc. (79264)",0400225,55
ARIZONA,Kaizen Education Foundation dba South Pointe Junio (78965),0400227,20
ARIZONA,Milestones Charter School (79207),0400229,15
ARIZONA,Pathfinder Charter School Foundation (79024),0400230,37
ARIZONA,James Madison Preparatory School (79063),0400231,14
ARIZONA,Self Development Charter School (79072),0400232,39
ARIZONA,"Excalibur Charter Schools, Inc. (79214)",0400235,33
ARIZONA,"Metropolitan Arts Institute, Inc. (5181)",0400238,21
ARIZONA,P.L.C. Charter Schools (6235),0400239,52
ARIZONA,"Paragon Management, Inc. (5180)",0400241,304
ARIZONA,"Skyline Schools, Inc. (79084)",0400243,29
ARIZONA,"Edkey, Inc. - Sequoia Charter School (6446)",0400244,139
ARIZONA,"Edkey, Inc. - Sequoia Village School (79211)",0400246,74
ARIZONA,"Telesis Center for Learning, Inc. (79218)",0400248,37
ARIZONA,"Southern Arizona Community Academy, Inc. (79000)",0400254,12
ARIZONA,"Tucson Country Day School, Inc. (79073)",0400255,100
ARIZONA,"Carden of Tucson, Inc. (78858)",0400258,9
ARIZONA,"Southgate Academy, Inc. (79085)",0400259,34
ARIZONA,"Eastpointe High School, Inc. (78833)",0400261,36
ARIZONA,Patagonia Montessori Elementary School (79069),0400263,-8
ARIZONA,"Santa Cruz Valley Opportunities in Education, Inc. (79066)",0400264,11
ARIZONA,"PACE Preparatory Academy, Inc. (79068)",0400266,19
ARIZONA,"Kestrel Schools, Inc. (79065)",0400267,5
ARIZONA,Juniper Tree Academy (79064),0400268,87
ARIZONA,"GAR, LLC dba Student Choice High School (78997)",0400273,147
ARIZONA,AIBT Non-Profit Charter High School - Phoenix (79053),0400274,19
ARIZONA,Highland Free School (79061),0400275,7
ARIZONA,Academy with Community Partners  Inc (79213),0400276,15
ARIZONA,"Deer Valley Charter Schools, Inc. (79496)",0400278,3
ARIZONA,"West Gilbert Charter Elementary School, Inc. (79497)",0400279,36
ARIZONA,Mohave Accelerated Learning Center (79498),0400280,48
ARIZONA,"Masada Charter School, Inc. (79499)",0400281,118
ARIZONA,"Harvest Power Community Development Group, Inc. (79501)",0400282,105
ARIZONA,Omega Alpha Academy (79503),0400284,12
ARIZONA,Premier Charter High School (79569),0400288,14
ARIZONA,Pan-American Elementary Charter (79578),0400290,91
ARIZONA,Kingman Unified School District (79598),0400295,1197
ARIZONA,"North Star Charter School, Inc. (79701)",0400303,132
ARIZONA,Calibre Academy (79055),0400310,49
ARIZONA,"E-Institute Charter Schools, Inc. (79059)",0400311,103
ARIZONA,Yavapai Accommodation School District (79379),0400315,20
ARIZONA,Khalsa Family Services (79420),0400317,21
ARIZONA,Aprender Tucson (79426),0400318,24
ARIZONA,Acorn Montessori Charter School (79437),0400320,80
ARIZONA,"Pinnacle Education-WMCB, Inc. (79439)",0400321,3
ARIZONA,"Desert Rose Academy,Inc. (79441)",0400322,17
ARIZONA,"Crown Charter School, Inc (79443)",0400323,24
ARIZONA,Success School (79453),0400326,119
ARIZONA,Pointe Schools (79455),0400327,69
ARIZONA,American Virtual Academy (79461),0400329,759
ARIZONA,"Compass High School, Inc. (79467)",0400330,107
ARIZONA,James Sandoval Preparatory High School (79475),0400332,5
ARIZONA,"Destiny School, Inc. (6258)",0400339,27
ARIZONA,Noah Webster Schools - Mesa (10760),0400340,70
ARIZONA,"Griffin Foundation, Inc. The (79500)",0400343,12
ARIZONA,Kaizen Education Foundation dba Vista Grove Prepar (79871),0400351,4
ARIZONA,American Charter Schools Foundation d.b.a. Estrell (79873),0400352,11
ARIZONA,American Charter Schools Foundation d.b.a. Peoria  (79875),0400353,73
ARIZONA,American Charter Schools Foundation d.b.a. Sun Val (79877),0400354,44
ARIZONA,American Charter Schools Foundation d.b.a. West Ph (79879),0400355,40
ARIZONA,"Nosotros, Inc (79881)",0400356,40
ARIZONA,American Charter Schools Foundation d.b.a. Apache  (79883),0400357,28
ARIZONA,"Challenger Basic School, Inc. (79886)",0400359,10
ARIZONA,Arizona Community Development Corporation (79947),0400361,260
ARIZONA,"SC Jensen Corporation, Inc. dba Intelli-School (79951)",0400363,11
ARIZONA,"PAS Charter, Inc., dba Intelli-School (79953)",0400364,32
ARIZONA,"Valley of the Sun Waldorf Education Association, d (79957)",0400366,38
ARIZONA,Pima Prevention Partnership dba Pima Partnership S (79959),0400367,27
ARIZONA,"Academy of Mathematics and Science, Inc. (79961)",0400368,55
ARIZONA,Midtown Primary School (79994),0400370,15
ARIZONA,"Tucson International Academy, Inc. (79979)",0400373,56
ARIZONA,"Bell Canyon Charter School, Inc (79983)",0400374,25
ARIZONA,"Cortez Park Charter Middle School, Inc. (79988)",0400376,21
ARIZONA,"West Gilbert Charter Middle School, Inc. (79990)",0400377,13
ARIZONA,Carpe Diem Collegiate High School (80001),0400381,25
ARIZONA,CPLC Community Schools dba Toltecalli High School (80032),0400382,19
ARIZONA,American Charter Schools Foundation d.b.a. Desert  (79872),0400384,42
ARIZONA,American Charter Schools Foundation d.b.a. Crestvi (79874),0400385,17
ARIZONA,Kaizen Education Foundation dba Summit High School (79876),0400386,16
ARIZONA,Kaizen Education Foundation dba Tempe Accelerated  (79878),0400387,12
ARIZONA,Kaizen Education Foundation dba Skyview High Schoo (79880),0400388,23
ARIZONA,Kaizen Education Foundation dba Maya High School (79882),0400389,42
ARIZONA,"Camelback Education, Inc (79905)",0400390,78
ARIZONA,Avondale Learning dba Precision Academy (79929),0400394,0
ARIZONA,LEAD Charter Schools (79967),0400395,124
ARIZONA,"CAFA, Inc. dba Learning Foundation Performing Arts (79971)",0400397,25
ARIZONA,"Montessori Academy, Inc. (80011)",0400399,16
ARIZONA,New World Educational Center (78882),0400401,34
ARIZONA,Cholla Academy (5186),0400402,62
ARIZONA,"Akimel O Otham Pee Posh Charter School, Inc. (5978)",0400403,-8
ARIZONA,"Akimel O'Otham Pee Posh Charter School, Inc. (78966)",0400404,-8
ARIZONA,"Cornerstone Charter School,Inc (79077)",0400405,23
ARIZONA,"Happy Valley School, Inc. (79081)",0400406,27
ARIZONA,CITY Center for Collaborative Learning (85448),0400407,66
ARIZONA,"Satori, Inc. (85454)",0400409,27
ARIZONA,"Mohave Accelerated Elementary School, Inc. (85516)",0400413,61
ARIZONA,"Academy of Building Industries, Inc. (85540)",0400414,24
ARIZONA,"Edkey, Inc. (85749)",0400415,44
ARIZONA,"Arizona Agribusiness & Equine Center, Inc. (85816)",0400417,29
ARIZONA,Gila County Regional School District (87600),0400419,-8
ARIZONA,Pillar Charter School (87334),0400420,-8
ARIZONA,Legacy Education Group (87349),0400423,32
ARIZONA,"Rosefield Charter Elementary School, Inc. (87399)",0400424,62
ARIZONA,"East Mesa Charter Elementary School, Inc. (87401)",0400425,72
ARIZONA,"Arizona Connections Academy Charter School, Inc. (87407)",0400427,361
ARIZONA,Country Gardens Charter Schools (79074),0400429,32
ARIZONA,"Portable Practical Educational Preparation, Inc. ( (87405)",0400432,1064
ARIZONA,"Imagine Charter Elementary at Desert West, Inc. (88367)",0400438,35
ARIZONA,"Desert Star Community School, Inc. (88321)",0400439,9
ARIZONA,Chandler Preparatory Academy (88299),0400440,54
ARIZONA,"Imagine Middle at Surprise, Inc. (88372)",0400441,40
ARIZONA,"Imagine Middle at East Mesa, Inc. (88369)",0400442,21
ARIZONA,Prescott Valley Charter School (88317),0400444,67
ARIZONA,"Imagine Charter Elementary at Camelback, Inc. (88365)",0400445,21
ARIZONA,American Charter Schools Foundation d.b.a. South R (88334),0400447,29
ARIZONA,"Desert Sky Community School, Inc. (88308)",0400448,4
ARIZONA,Agua Fria Union High School District (4289),0400450,1046
ARIZONA,Yavapai County Juvenile Justice Center (79533),0400460,8
ARIZONA,Arizona State Schools for the Deaf and the Blind (6393),0400463,340
ARIZONA,Aguila Elementary District (4249),0400480,-8
ARIZONA,Ajo Unified District (4409),0400520,48
ARIZONA,Alhambra Elementary District (4280),0400600,1141
ARIZONA,"BASIS Charter Schools, Inc. (81078)",0400608,19
ARIZONA,Desert Heights Charter Schools (81099),0400610,103
ARIZONA,"Educational Impact, Inc. (81123)",0400613,19
ARIZONA,MCCCD on behalf of Phoenix College Preparatory Aca (81174),0400614,15
ARIZONA,New School for the Arts Middle School (80985),0400616,6
ARIZONA,American Charter Schools Foundation d.b.a. South P (80989),0400618,83
ARIZONA,American Charter Schools Foundation d.b.a. Alta Vi (80995),0400619,58
ARIZONA,"Pinnacle Education-Tempe, Inc. (81001)",0400621,20
ARIZONA,"Pinnacle Education-Kino, Inc. (81009)",0400625,0
ARIZONA,"Pinnacle Education-Casa Grande, Inc. (81011)",0400626,5
ARIZONA,Alpine Elementary District (4161),0400630,10
ARIZONA,Cochise Community Development Corporation (81027),0400632,60
ARIZONA,"Canyon Rose Academy, Inc. (81029)",0400633,32
ARIZONA,Blueprint Education (81041),0400636,86
ARIZONA,"Edkey, Inc. - Redwood Academy (81043)",0400637,17
ARIZONA,"Edkey, Inc. - Pathfinder Academy (81045)",0400638,89
ARIZONA,"Edkey, Inc. - Sequoia School for the Deaf and Hard (81050)",0400640,68
ARIZONA,"Edkey, Inc. - Sequoia Ranch School (81052)",0400641,11
ARIZONA,Heritage Elementary School (81076),0400649,80
ARIZONA,"Edkey, Inc. - Arizona Conservatory for Arts and Ac (79981)",0400653,28
ARIZONA,Veritas Preparatory Academy (80992),0400655,44
ARIZONA,Amphitheater Unified District (4406),0400680,2125
ARIZONA,Antelope Union High School District (4506),0400720,29
ARIZONA,Legacy Traditional School - Maricopa (88360),0400745,84
ARIZONA,"Eduprize Schools, LLC (89412)",0400746,429
ARIZONA,Scottsdale Preparatory Academy (89756),0400747,33
ARIZONA,"Sage Academy, Inc. (89414)",0400748,14
ARIZONA,Apache Elementary District (4178),0400750,0
ARIZONA,"Concordia Charter School, Inc. (89556)",0400751,12
ARIZONA,"Imagine Desert West Middle, Inc. (89563)",0400754,35
ARIZONA,"Freedom Academy, Inc. (89506)",0400755,29
ARIZONA,"Imagine Camelback Middle, Inc. (89561)",0400756,15
ARIZONA,Arete Preparatory Academy (89486),0400757,34
ARIZONA,"Candeo Schools, Inc. (89758)",0400758,24
ARIZONA,Glendale Preparatory Academy (89829),0400760,26
ARIZONA,"EAGLE South Mountain Charter, Inc. (89850)",0400763,58
ARIZONA,ASU Preparatory Academy (89949),0400764,43
ARIZONA,"Imagine Coolidge Elementary, Inc. (89786)",0400766,70
ARIZONA,Pima Prevention Partnership dba Pima Partnership A (89864),0400768,11
ARIZONA,"Imagine Prep Coolidge, Inc. (90034)",0400769,78
ARIZONA,"Imagine Prep Surprise, Inc. (89790)",0400770,59
ARIZONA,Blue Adobe Project (89871),0400771,13
ARIZONA,Yuma County Sheriff's Office (79472),0400773,5
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (89915),0400774,47
ARIZONA,"San Tan Montessori School, Inc. (89798)",0400775,111
ARIZONA,Daisy Education Corporation dba Sonoran Science Ac (89914),0400776,26
ARIZONA,Daisy Education Corporation dba Paragon Science Ac (89917),0400778,15
ARIZONA,"Imagine Avondale Elementary, Inc. (89784)",0400780,37
ARIZONA,"Math and Science Success Academy, Inc. (89852)",0400781,50
ARIZONA,"Haven Montessori Children's House, Inc. (89951)",0400782,14
ARIZONA,"Imagine Prep Superstition, Inc. (89788)",0400783,34
ARIZONA,"AZ Compass Schools, Inc. (89869)",0400785,31
ARIZONA,"West Valley Arts and Technology Academy, Inc. (90036)",0400786,19
ARIZONA,Kaizen Education Foundation dba Vista Grove Prepar (90330),0400787,13
ARIZONA,ASU Preparatory Academy (90273),0400788,21
ARIZONA,Kaizen Education Foundation dba Liberty Arts Acade (90334),0400789,59
ARIZONA,Apache Junction Unified District (4443),0400790,496
ARIZONA,"Vector School District, Inc. (90317)",0400792,23
ARIZONA,"Morrison Education Group, Inc. (90192)",0400793,62
ARIZONA,"Academy Del Sol, Inc. (90199)",0400797,71
ARIZONA,Pioneer Preparatory School (90140),0400798,42
ARIZONA,Kaizen Education Foundation dba Gilbert Arts Acade (90333),0400799,28
ARIZONA,"The Odyssey Preparatory Academy, Inc. (90287)",0400800,373
ARIZONA,"Skyline Gila River Schools, LLC (90329)",0400801,41
ARIZONA,"Imagine Avondale Middle, Inc. (90162)",0400802,16
ARIZONA,"CAFA, Inc. dba Learning Foundation and Performing  (90327)",0400803,81
ARIZONA,"Choice Academies, Inc. (90138)",0400805,36
ARIZONA,Daisy Education Corporation dba. Sonoran Science A (90284),0400807,23
ARIZONA,"Imagine Superstition Middle, Inc. (90160)",0400810,20
ARIZONA,CPLC Community Schools dba Hiaki High School (90331),0400814,21
ARIZONA,Educational Options Foundation (90201),0400816,29
ARIZONA,Ed Ahead (90506),0400817,-8
ARIZONA,"BASIS Charter Schools, Inc. (90508)",0400818,13
ARIZONA,Anthem Preparatory Academy (90532),0400819,77
ARIZONA,"Compass Points International, Inc (90533)",0400820,33
ARIZONA,Pima Prevention Partnership (90536),0400821,8
ARIZONA,Daisy Education Corporation dba. Sonoran Science A (90541),0400822,26
ARIZONA,Kaizen Education Foundation dba Mission Heights Pr (90548),0400823,69
