state,district,dist_id,sped_enroll_fy22
CONNECTICUT,Salem School District,0903900,84
CONNECTICUT,Salisbury School District,0903930,27
CONNECTICUT,Scotland School District,0903960,0
CONNECTICUT,Seymour School District,0903990,313
CONNECTICUT,Sharon School District,0904020,0
CONNECTICUT,Shelton School District,0904050,673
CONNECTICUT,Sherman School District,0904080,0
CONNECTICUT,Simsbury School District,0904110,644
CONNECTICUT,Somers School District,0904140,219
CONNECTICUT,South Windsor School District,0904170,607
CONNECTICUT,Southington School District,0904230,946
CONNECTICUT,Sprague School District,0904260,73
CONNECTICUT,Stafford School District,0904290,219
CONNECTICUT,Stamford School District,0904320,2365
CONNECTICUT,Sterling School District,0904350,0
CONNECTICUT,Stonington School District,0904380,283
CONNECTICUT,Stratford School District,0904440,1138
CONNECTICUT,Suffield School District,0904470,276
CONNECTICUT,Thomaston School District,0904500,132
CONNECTICUT,Thompson School District,0904530,192
CONNECTICUT,Tolland School District,0904560,326
CONNECTICUT,Torrington School District,0904590,729
CONNECTICUT,Trumbull School District,0904620,899
CONNECTICUT,Unified School District #1,0900003,136
CONNECTICUT,Unified School District #2,0900004,0
CONNECTICUT,Union School District,0904650,11
CONNECTICUT,Vernon School District,0904680,609
CONNECTICUT,Voluntown School District,0904710,0
CONNECTICUT,Wallingford School District,0904740,873
CONNECTICUT,Waterbury School District,0904830,3586
CONNECTICUT,Waterford School District,0904860,384
CONNECTICUT,Watertown School District,0904890,418
CONNECTICUT,West Hartford School District,0904920,1456
CONNECTICUT,West Haven School District,0904950,1121
CONNECTICUT,Westbrook School District,0904980,94
CONNECTICUT,Weston School District,0905010,269
CONNECTICUT,Westport School District,0905040,721
CONNECTICUT,Wethersfield School District,0905070,517
CONNECTICUT,Willington School District,0905100,0
CONNECTICUT,Wilton School District,0905130,585
CONNECTICUT,Winchester School District,0905160,206
CONNECTICUT,Windham School District,0905190,590
CONNECTICUT,Windsor Locks School District,0905250,241
CONNECTICUT,Windsor School District,0905220,701
CONNECTICUT,Wolcott School District,0905280,322
CONNECTICUT,Woodbridge School District,0905310,98
CONNECTICUT,Woodstock School District,0905370,130
DELAWARE,Academia Antonia Alonso,1000053,62
DELAWARE,Academy of Dover Charter School,1000017,50
DELAWARE,Appoquinimink School District,1000080,2093
DELAWARE,Brandywine School District,1001240,1785
DELAWARE,Caesar Rodney School District,1000180,1379
DELAWARE,Campus Community School,1000007,45
DELAWARE,Cape Henlopen School District,1000170,1071
DELAWARE,Capital School District,1000190,1276
DELAWARE,Charter School of New Castle,1000024,94
DELAWARE,Charter School of Wilmington,1000004,12
DELAWARE,Christina School District,1000200,2967
DELAWARE,Colonial School District,1000230,1999
DELAWARE,Delaware Adolescent Program Inc. (DAPI),1000020,0
DELAWARE,Delaware Military Academy,1000016,15
DELAWARE,Delmar School District,1000270,127
DELAWARE,Dept. of Svs. for Children Youth & Their Families,1000022,8
DELAWARE,Early College High School at Del State,1000055,29
DELAWARE,East Side Charter School,1000006,58
DELAWARE,Edison (Thomas A.) Charter School,1000010,62
DELAWARE,First State Military Academy,1000057,86
DELAWARE,First State Montessori Academy,1000054,83
DELAWARE,Freire Charter School Wilmington,1000059,110
DELAWARE,Gateway Lab School,1000052,79
DELAWARE,Great Oaks Charter School,1000062,71
DELAWARE,Indian River School District,1000680,1730
DELAWARE,Kuumba Academy Charter School,1000014,112
DELAWARE,Lake Forest School District,1000790,731
DELAWARE,Las Americas Aspira Academy,1000050,182
DELAWARE,Laurel School District,1000810,449
DELAWARE,Milford School District,1001080,776
DELAWARE,MOT Charter School,1000019,119
DELAWARE,New Castle County Vocational-Technical School District,1001280,631
DELAWARE,Newark Charter School,1000015,225
DELAWARE,Odyssey Charter School,1000026,211
DELAWARE,POLYTECH School District,1000750,133
DELAWARE,Positive Outcomes Charter School,1000005,68
DELAWARE,Providence Creek Academy Charter School,1000018,93
DELAWARE,Red Clay Consolidated School District,1001300,2862
DELAWARE,Seaford School District,1001530,553
DELAWARE,Smyrna School District,1001620,1089
DELAWARE,Sussex Academy,1000011,64
DELAWARE,Sussex Montessori School,1000063,0
DELAWARE,Sussex Technical School District,1001680,132
DELAWARE,Woodbridge School District,1001850,455
DISTRICT OF COLUMBIA,Achievement Preparatory Academy PCS,1100072,12
DISTRICT OF COLUMBIA,AppleTree Early Learning PCS,1100054,0
DISTRICT OF COLUMBIA,BASIS DC PCS,1100083,25
DISTRICT OF COLUMBIA,Breakthrough Montessori PCS,1100104,27
DISTRICT OF COLUMBIA,Bridges PCS,1100055,100
DISTRICT OF COLUMBIA,Briya PCS,1100016,0
DISTRICT OF COLUMBIA,Capital City PCS,1100035,187
DISTRICT OF COLUMBIA,Capital Village PCS,1100112,37
DISTRICT OF COLUMBIA,Cedar Tree Academy PCS,1100029,32
DISTRICT OF COLUMBIA,Center City PCS,1100073,137
DISTRICT OF COLUMBIA,Cesar Chavez PCS for Public Policy,1100005,94
DISTRICT OF COLUMBIA,Creative Minds International PCS,1100084,107
DISTRICT OF COLUMBIA,DC Bilingual PCS,1100042,45
DISTRICT OF COLUMBIA,DC Prep PCS,1100048,216
DISTRICT OF COLUMBIA,DC Scholars PCS,1100085,83
DISTRICT OF COLUMBIA,Digital Pioneers Academy PCS,1100109,71
DISTRICT OF COLUMBIA,District of Columbia International School,1100097,289
DISTRICT OF COLUMBIA,District of Columbia Public Schools,1100030,7125
DISTRICT OF COLUMBIA,DYRS,1100087,11
DISTRICT OF COLUMBIA,E.L. Haynes PCS,1100043,238
DISTRICT OF COLUMBIA,Eagle Academy PCS,1100049,68
DISTRICT OF COLUMBIA,Early Childhood Academy PCS,1100057,34
DISTRICT OF COLUMBIA,Elsie Whitlow Stokes Community Freedom PCS,1100009,60
DISTRICT OF COLUMBIA,Friendship PCS,1100008,792
DISTRICT OF COLUMBIA,Girls Global Academy PCS,1100113,45
DISTRICT OF COLUMBIA,Global Citizens PCS,1100116,0
DISTRICT OF COLUMBIA,Goodwill Excel Center PCS,1100105,14
DISTRICT OF COLUMBIA,Harmony DC PCS,1100096,0
DISTRICT OF COLUMBIA,Hope Community PCS,1100051,26
DISTRICT OF COLUMBIA,Howard University Middle School of Math and Science PCS,1100058,32
DISTRICT OF COLUMBIA,I Dream PCS,1100114,6
DISTRICT OF COLUMBIA,IDEA PCS,1100013,98
DISTRICT OF COLUMBIA,Ingenuity Prep PCS,1100090,116
DISTRICT OF COLUMBIA,Inspired Teaching Demonstration PCS,1100080,95
DISTRICT OF COLUMBIA,Kingsman Academy PCS,1100099,101
DISTRICT OF COLUMBIA,KIPP DC PCS,1100031,982
DISTRICT OF COLUMBIA,Latin American Montessori Bilingual PCS,1100032,47
DISTRICT OF COLUMBIA,LAYC Career Academy PCS,1100091,4
DISTRICT OF COLUMBIA,LEARN DC PCS,1100117,0
DISTRICT OF COLUMBIA,Lee Montessori PCS,1100093,47
DISTRICT OF COLUMBIA,Mary McLeod Bethune Day Academy PCS,1100044,36
DISTRICT OF COLUMBIA,Maya Angelou PCS,1100014,80
DISTRICT OF COLUMBIA,Meridian PCS,1100015,87
DISTRICT OF COLUMBIA,Monument Academy PCS,1100100,56
DISTRICT OF COLUMBIA,Mundo Verde Bilingual PCS,1100086,86
DISTRICT OF COLUMBIA,Paul PCS,1100039,166
DISTRICT OF COLUMBIA,Perry Street Preparatory PCS,1100011,63
DISTRICT OF COLUMBIA,Richard Wright PCS for Journalism and Media Arts,1100082,58
DISTRICT OF COLUMBIA,Rocketship Education DC PCS,1100106,125
DISTRICT OF COLUMBIA,Roots PCS,1100020,5
DISTRICT OF COLUMBIA,SEED PCS,1100022,53
DISTRICT OF COLUMBIA,Sela PCS,1100088,22
DISTRICT OF COLUMBIA,Shining Stars Montessori Academy PCS,1100081,30
DISTRICT OF COLUMBIA,Social Justice PCS,1100115,27
DISTRICT OF COLUMBIA,St. Coletta Special Education PCS,1100064,221
DISTRICT OF COLUMBIA,Statesmen College Preparatory Academy for Boys PCS,1100110,59
DISTRICT OF COLUMBIA,The Children's Guild DC PCS,1100101,119
DISTRICT OF COLUMBIA,The Next Step/El Proximo Paso PCS,1100017,4
DISTRICT OF COLUMBIA,The Sojourner Truth School PCS,1100111,29
DISTRICT OF COLUMBIA,Thurgood Marshall Academy PCS,1100034,70
DISTRICT OF COLUMBIA,Two Rivers PCS,1100045,166
DISTRICT OF COLUMBIA,Washington Global PCS,1100102,43
DISTRICT OF COLUMBIA,Washington Latin PCS,1100019,92
DISTRICT OF COLUMBIA,Washington Leadership Academy PCS,1100103,96
DISTRICT OF COLUMBIA,Washington Yu Ying PCS,1100077,49
DISTRICT OF COLUMBIA,YouthBuild DC PCS,1100059,24
FLORIDA,ALACHUA,1200030,3787
FLORIDA,BAKER,1200060,640
FLORIDA,BAY,1200090,4804
FLORIDA,BRADFORD,1200120,680
FLORIDA,BREVARD,1200150,12378
FLORIDA,BROWARD,1200180,35280
FLORIDA,CALHOUN,1200210,431
FLORIDA,CHARLOTTE,1200240,3257
FLORIDA,CITRUS,1200270,2175
FLORIDA,CLAY,1200300,7322
FLORIDA,COLLIER,1200330,7163
FLORIDA,COLUMBIA,1200360,1609
FLORIDA,DEAF/BLIND,1202016,478
FLORIDA,DESOTO,1200420,625
FLORIDA,DIXIE,1200450,382
FLORIDA,DUVAL,1200480,20189
FLORIDA,ESCAMBIA,1200510,5873
FLORIDA,FAMU LAB SCH,1202014,25
FLORIDA,FAU LAB SCH,1202012,212
FLORIDA,FL VIRTUAL,1200002,911
FLORIDA,FLAGLER,1200540,2096
FLORIDA,FRANKLIN,1200570,245
FLORIDA,FSU LAB SCH,1202013,209
FLORIDA,GADSDEN,1200600,728
FLORIDA,GILCHRIST,1200630,508
FLORIDA,GLADES,1200660,301
FLORIDA,GULF,1200690,381
FLORIDA,HAMILTON,1200720,174
FLORIDA,HARDEE,1200750,714
FLORIDA,HENDRY,1200780,1714
FLORIDA,HERNANDO,1200810,3360
FLORIDA,HIGHLANDS,1200840,1926
FLORIDA,HILLSBOROUGH,1200870,31834
FLORIDA,HOLMES,1200900,437
FLORIDA,INDIAN RIVER,1200930,2658
FLORIDA,JACKSON,1200960,1006
FLORIDA,JEFFERSON,1200990,119
FLORIDA,KIPP CHARTER,1200083,130
FLORIDA,LAFAYETTE,1201020,212
FLORIDA,LAKE,1201050,7326
FLORIDA,LAKE WALES CHARTER SCHOOLS,1200080,571
FLORIDA,LEE,1201080,10647
FLORIDA,LEON,1201110,4744
FLORIDA,LEVY,1201140,952
FLORIDA,LIBERTY,1201170,252
FLORIDA,MADISON,1201200,403
FLORIDA,MANATEE,1201230,7335
FLORIDA,MARION,1201260,6439
FLORIDA,MARTIN,1201290,2786
FLORIDA,MIAMI-DADE,1200390,36882
FLORIDA,MONROE,1201320,1589
FLORIDA,NASSAU,1201350,1845
FLORIDA,OKALOOSA,1201380,5090
FLORIDA,OKEECHOBEE,1201410,1403
FLORIDA,ORANGE,1201440,21391
FLORIDA,OSCEOLA,1201470,8687
FLORIDA,PALM BEACH,1201500,29515
FLORIDA,PASCO,1201530,11913
FLORIDA,PINELLAS,1201560,12838
FLORIDA,POLK,1201590,14981
FLORIDA,PUTNAM,1201620,2124
FLORIDA,SANTA ROSA,1201650,4324
FLORIDA,SARASOTA,1201680,7124
FLORIDA,SEMINOLE,1201710,9500
FLORIDA,SOUTH TECH ACADEMY,1200081,307
FLORIDA,ST. JOHNS,1201740,7529
FLORIDA,ST. LUCIE,1201770,5842
FLORIDA,SUMTER,1201800,1393
FLORIDA,SUWANNEE,1201830,849
FLORIDA,TAYLOR,1201860,540
FLORIDA,UCP,1200082,415
FLORIDA,UF LAB SCH,1202015,115
FLORIDA,UNION,1201890,434
FLORIDA,VOLUSIA,1201920,11361
FLORIDA,WAKULLA,1201950,835
FLORIDA,WALTON,1201980,1490
FLORIDA,WASHINGTON,1202010,693
GEORGIA,Appling County,1300060,482
GEORGIA,Atkinson County,1300090,191
GEORGIA,Atlanta Public Schools,1300120,5431
GEORGIA,Bacon County,1300150,324
GEORGIA,Baker County,1300180,0
GEORGIA,Baldwin County,1300210,573
GEORGIA,Banks County,1300240,399
GEORGIA,Barrow County,1300290,2108
GEORGIA,Bartow County,1300330,1709
GEORGIA,Ben Hill County,1300360,326
GEORGIA,Berrien County,1300390,299
GEORGIA,Bibb County,1300420,2233
GEORGIA,Bleckley County,1300440,395
GEORGIA,Brantley County,1300480,402
GEORGIA,Bremen City,1300510,235
GEORGIA,Brooks County,1300540,201
GEORGIA,Bryan County,1300570,1140
GEORGIA,Buford City,1300600,513
GEORGIA,Bulloch County,1300630,1562
GEORGIA,Burke County,1300660,448
GEORGIA,Butts County,1300690,403
GEORGIA,Calhoun City,1300720,406
GEORGIA,Calhoun County,1300750,0
GEORGIA,Camden County,1300780,1529
GEORGIA,Candler County,1300810,317
GEORGIA,Carroll County,1300840,1941
GEORGIA,Carrollton City,1300870,606
GEORGIA,Cartersville City,1300900,476
GEORGIA,Catoosa County,1300930,1682
GEORGIA,Charlton County,1300990,269
GEORGIA,Chattahoochee County,1301050,0
GEORGIA,Chattooga County,1301080,426
GEORGIA,Cherokee County,1301110,5191
GEORGIA,Chickamauga City,1301140,0
GEORGIA,City Schools of Decatur,1301680,470
GEORGIA,Clarke County,1301170,1808
GEORGIA,Clay County,1301200,32
GEORGIA,Clayton County,1301230,5441
GEORGIA,Clinch County,1301260,151
GEORGIA,Cobb County,1301290,13640
GEORGIA,Coffee County,1301350,854
GEORGIA,Colquitt County,1301380,1074
GEORGIA,Columbia County,1301410,3084
GEORGIA,Commerce City,1301440,214
GEORGIA,Cook County,1301470,397
GEORGIA,Coweta County,1301500,2467
GEORGIA,Crawford County,1301530,225
GEORGIA,Crisp County,1301560,483
GEORGIA,Dade County,1301590,282
GEORGIA,Dalton Public Schools,1301620,965
GEORGIA,Dawson County,1301650,585
GEORGIA,Decatur County,1301710,459
GEORGIA,DeKalb County,1301740,9507
GEORGIA,Department of Corrections,1300025,62
GEORGIA,Department of Juvenile Justice,1300026,293
GEORGIA,Dodge County,1301770,428
GEORGIA,Dooly County,1301800,90
GEORGIA,Dougherty County,1301830,1496
GEORGIA,Douglas County,1301860,3449
GEORGIA,Dublin City,1301870,253
GEORGIA,Early County,1301920,182
GEORGIA,Echols County,1301950,68
GEORGIA,Effingham County,1301980,1982
GEORGIA,Elbert County,1302010,446
GEORGIA,Emanuel County,1302040,576
GEORGIA,Evans County,1302070,253
GEORGIA,Fannin County,1302100,451
GEORGIA,Fayette County,1302130,2064
GEORGIA,Floyd County,1302190,1284
GEORGIA,Forsyth County,1302220,6411
GEORGIA,Franklin County,1302250,584
GEORGIA,Fulton County,1302280,9122
GEORGIA,Gainesville City,1302310,761
GEORGIA,Gilmer County,1302340,394
GEORGIA,Glascock County,1302370,71
GEORGIA,Glynn County,1302400,1880
GEORGIA,Gordon County,1302430,692
GEORGIA,Grady County,1302460,439
GEORGIA,Greene County,1302490,289
GEORGIA,Griffin-Spalding County,1302520,1190
GEORGIA,Gwinnett County,1302550,22754
GEORGIA,Habersham County,1302580,1148
GEORGIA,Hall County,1302610,3730
GEORGIA,Hancock County,1302640,80
GEORGIA,Haralson County,1302670,505
GEORGIA,Harris County,1302700,581
GEORGIA,Hart County,1302730,497
GEORGIA,Heard County,1302790,258
GEORGIA,Henry County,1302820,5432
GEORGIA,Houston County,1302880,3977
GEORGIA,Irwin County,1302910,237
GEORGIA,Jackson County,1302940,1378
GEORGIA,Jasper County,1302970,250
GEORGIA,Jeff Davis County,1303000,356
GEORGIA,Jefferson City,1303030,394
GEORGIA,Jefferson County,1303060,289
GEORGIA,Jenkins County,1303090,126
GEORGIA,Johnson County,1303120,124
GEORGIA,Jones County,1303150,788
GEORGIA,Lamar County,1303210,288
GEORGIA,Lanier County,1303240,210
GEORGIA,Laurens County,1301890,660
GEORGIA,Lee County,1303270,638
GEORGIA,Liberty County,1303300,1337
GEORGIA,Lincoln County,1303330,143
GEORGIA,Long County,1303360,514
GEORGIA,Lowndes County,1303390,1496
GEORGIA,Lumpkin County,1303420,541
GEORGIA,Macon County,1303450,114
GEORGIA,Madison County,1303480,784
GEORGIA,Marietta City,1303510,916
GEORGIA,Marion County,1303540,146
GEORGIA,McDuffie County,1303570,537
GEORGIA,McIntosh County,1303600,182
GEORGIA,Meriwether County,1303630,420
GEORGIA,Miller County,1303660,0
GEORGIA,Mitchell County,1303690,110
GEORGIA,Monroe County,1303720,575
GEORGIA,Montgomery County,1303750,114
GEORGIA,Morgan County,1303780,389
GEORGIA,Murray County,1303840,780
GEORGIA,Muscogee County,1303870,4538
GEORGIA,Newton County,1303930,2404
GEORGIA,Oconee County,1303960,963
GEORGIA,Oglethorpe County,1303990,251
GEORGIA,Paulding County,1304020,4465
GEORGIA,Peach County,1304050,398
GEORGIA,Pelham City,1304080,159
GEORGIA,Pickens County,1304110,652
GEORGIA,Pierce County,1304140,471
GEORGIA,Pike County,1304170,325
GEORGIA,Polk County,1304200,1020
GEORGIA,Pulaski County,1304220,143
GEORGIA,Putnam County,1304260,406
GEORGIA,Quitman County,1304290,0
GEORGIA,Rabun County,1304320,280
GEORGIA,Randolph County,1304350,91
GEORGIA,Richmond County,1304380,3588
GEORGIA,Rockdale County,1304410,1872
GEORGIA,Rome City,1304440,598
GEORGIA,Savannah-Chatham County,1301020,4363
GEORGIA,Schley County,1304470,134
GEORGIA,Screven County,1304500,318
GEORGIA,Seminole County,1304530,106
GEORGIA,Social Circle City,1304540,186
GEORGIA,State Charter Schools- Cherokee Charter Academy,1300230,90
GEORGIA,State Charter Schools- Coastal Plains Charter High School -,1300246,215
GEORGIA,State Charter Schools- Dubois Integrity Academy,1300237,86
GEORGIA,State Charter Schools- Foothills Charter High School (Centr,1300235,336
GEORGIA,State Charter Schools- Georgia Connections Academy,1300227,803
GEORGIA,State Charter Schools- Georgia Cyber Academy,1300232,1680
GEORGIA,State Charter Schools- Georgia School for Innovation and th,1300238,66
GEORGIA,State Charter Schools II- Academy For Classical Education,1300252,75
GEORGIA,State Charter Schools II- Atlanta Heights Charter School,1300221,57
GEORGIA,State Charter Schools II- Atlanta SMART Academy,1300259,16
GEORGIA,State Charter Schools II- Atlanta Unbound Academy,1300261,17
GEORGIA,State Charter Schools II- Baconton Community Charter School,1300256,0
GEORGIA,State Charter Schools II- Brookhaven Innovation Academy,1300242,34
GEORGIA,State Charter Schools II- Cirrus Charter Academy,1300239,26
GEORGIA,State Charter Schools II- Coweta Charter Academy,1300222,86
GEORGIA,State Charter Schools II- D.E.L.T.A. STEAM Academy,1300262,10
GEORGIA,State Charter Schools II- Ethos Classical Charter School,1300255,18
GEORGIA,State Charter Schools II- Fulton Leadership Academy,1300217,59
GEORGIA,State Charter Schools II- Furlow Charter School,1300258,66
GEORGIA,State Charter Schools II- Genesis Innovation Academy for Bo,1300248,36
GEORGIA,State Charter Schools II- Genesis Innovation Academy for Gi,1300244,17
GEORGIA,State Charter Schools II- Georgia Fugees Academy Charter Sc,1300263,3
GEORGIA,State Charter Schools II- International Academy of Smyrna,1300249,19
GEORGIA,State Charter Schools II- International Charter Academy of,1300250,4
GEORGIA,State Charter Schools II- Liberty Tech Charter Academy,1300241,45
GEORGIA,State Charter Schools II- Northwest Classical Academy,1300264,41
GEORGIA,State Charter Schools II- Pataula Charter Academy,1300218,63
GEORGIA,State Charter Schools II- Resurgence Hall Charter School,1300247,29
GEORGIA,State Charter Schools II- SAIL Charter Academy - School for,1300245,70
GEORGIA,State Charter Schools II- SLAM Academy of Atlanta,1300251,5
GEORGIA,State Charter Schools II- Southwest Georgia S.T.E.M. Charte,1300243,0
GEORGIA,State Charter Schools II- Spring Creek Charter Academy,1300253,32
GEORGIA,State Charter Schools II- Statesboro STEAM Academy,1300005,34
GEORGIA,State Charter Schools II- Yi Hwang Academy of Language Exce,1300257,6
GEORGIA,State Charter Schools- International Charter School of Atla,1300234,45
GEORGIA,State Charter Schools- Ivy Preparatory Academy- Inc,1300226,33
GEORGIA,State Charter Schools- Mountain Education Charter High Scho,1300214,395
GEORGIA,State Charter Schools- Odyssey Charter School,1300023,25
GEORGIA,State Charter Schools- Scintilla Charter Academy,1300236,78
GEORGIA,State Charter Schools- Utopian Academy for the Arts Charter,1300233,50
GEORGIA,State Schools,1300254,315
GEORGIA,Stephens County,1304560,570
GEORGIA,Stewart County,1304590,63
GEORGIA,Sumter County,1304620,495
GEORGIA,Talbot County,1304650,59
GEORGIA,Taliaferro County,1304680,29
GEORGIA,Tattnall County,1304770,487
GEORGIA,Taylor County,1304800,159
GEORGIA,Telfair County,1304830,166
GEORGIA,Terrell County,1304860,132
GEORGIA,Thomas County,1304890,1031
GEORGIA,Thomaston-Upson County,1305280,592
GEORGIA,Thomasville City,1304950,426
GEORGIA,Tift County,1304980,799
GEORGIA,Toombs County,1305040,455
GEORGIA,Towns County,1305070,146
GEORGIA,Treutlen County,1305100,154
GEORGIA,Trion City,1305130,100
GEORGIA,Troup County,1300001,1331
GEORGIA,Turner County,1305190,156
GEORGIA,Twiggs County,1305220,0
GEORGIA,Union County,1305250,413
GEORGIA,Valdosta City,1305310,1125
GEORGIA,Vidalia City,1305340,285
GEORGIA,Walker County,1305370,1550
GEORGIA,Walton County,1305390,1519
GEORGIA,Ware County,1305430,1008
GEORGIA,Warren County,1305460,121
GEORGIA,Washington County,1305490,385
GEORGIA,Wayne County,1305550,771
GEORGIA,Webster County,1305580,36
GEORGIA,Wheeler County,1305640,129
GEORGIA,White County,1305670,585
GEORGIA,Whitfield County,1305700,1865
GEORGIA,Wilcox County,1305730,141
GEORGIA,Wilkes County,1305760,168
GEORGIA,Wilkinson County,1305790,0
GEORGIA,Worth County,1305850,256
HAWAII,Hawaii Department of Education,1500030,17816
IDAHO,ABERDEEN DISTRICT,1600030,130
IDAHO,"ALTURAS INTERNATIONAL ACADEMY, INC.",1600175,51
IDAHO,"ALTURAS PREPARATORY ACADEMY, INC",1600199,25
IDAHO,AMERICAN FALLS JOINT DISTRICT,1600060,148
IDAHO,"AMERICAN HERITAGE CHARTER SCHOOL, INC.",1600162,41
IDAHO,"ANOTHER CHOICE VIRTUAL CHARTER SCHOOL, INC.",1600155,115
IDAHO,"ANSER OF IDAHO, INC.",1600195,45
IDAHO,ARBON ELEMENTARY DISTRICT,1600090,0
IDAHO,AVERY SCHOOL DISTRICT,1600150,0
IDAHO,BASIN SCHOOL DISTRICT,1600180,0
IDAHO,BEAR LAKE COUNTY DISTRICT,1600240,166
IDAHO,"BLACKFOOT CHARTER COMMUNITY LEARNING CENTER, INC.",1600153,61
IDAHO,BLACKFOOT DISTRICT,1600270,496
IDAHO,BLAINE COUNTY DISTRICT,1600300,303
IDAHO,BLISS JOINT DISTRICT,1600330,9
IDAHO,BOISE INDEPENDENT DISTRICT,1600360,2886
IDAHO,BONNEVILLE JOINT DISTRICT,1600930,1512
IDAHO,BOUNDARY COUNTY DISTRICT,1600420,219
IDAHO,BRUNEAU-GRAND VIEW JOINT SCHOOL DISTRICT,1600450,48
IDAHO,BUHL JOINT DISTRICT,1600480,167
IDAHO,BUTTE COUNTY JOINT DISTRICT,1600490,63
IDAHO,CALDWELL DISTRICT,1600510,742
IDAHO,CAMAS COUNTY DISTRICT,1600540,28
IDAHO,CAMBRIDGE JOINT DISTRICT,1600570,29
IDAHO,CANYON-OWYHEE SCHOOL SERVICE AGENCY (COSSA),1600152,42
IDAHO,CARDINAL ACADEMY INCORPORATED,1600200,10
IDAHO,CASCADE DISTRICT,1600630,23
IDAHO,CASSIA COUNTY JOINT DISTRICT,1600660,543
IDAHO,CASTLEFORD DISTRICT,1600690,37
IDAHO,CHALLIS JOINT DISTRICT,1600720,0
IDAHO,"CHIEF TAHGEE ELEMENTARY ACADEMY, INC.",1600163,19
IDAHO,CLARK COUNTY DISTRICT,1600750,13
IDAHO,"COEUR D'ALENE CHARTER ACADEMY, INC.",1600173,0
IDAHO,COEUR D'ALENE DISTRICT,1600780,978
IDAHO,"COMPASS PUBLIC CHARTER SCHOOL, INC.",1600007,37
IDAHO,COTTONWOOD JOINT DISTRICT,1600810,35
IDAHO,COUNCIL DISTRICT,1600840,40
IDAHO,CULDESAC JOINT DISTRICT,1600870,0
IDAHO,DIETRICH DISTRICT,1600900,26
IDAHO,"DORAL ACADEMY OF IDAHO, INC.",1600197,22
IDAHO,ELEVATE ACADEMY INC.,1600189,87
IDAHO,EMMETT INDEPENDENT DISTRICT,1601020,312
IDAHO,"FALCON RIDGE PUBLIC CHARTER SCHOOL, INC.",1600008,22
IDAHO,"FERN-WATERS PUBLIC CHARTER SCHOOL, INC.",1600186,0
IDAHO,FILER DISTRICT,1601050,165
IDAHO,FIRTH DISTRICT,1601080,85
IDAHO,"FORGE INTERNATIONAL, LLC",1600190,46
IDAHO,FREMONT COUNTY JOINT DISTRICT,1601110,168
IDAHO,FRUITLAND DISTRICT,1601140,187
IDAHO,"FUTURE PUBLIC SCHOOL, INC.",1600181,54
IDAHO,GARDEN VALLEY DISTRICT,1601170,0
IDAHO,"GEM PREP: MERIDIAN NORTH, LLC",1600196,17
IDAHO,"GEM PREP: MERIDIAN, LLC",1600179,63
IDAHO,"GEM PREP: NAMPA, LLC",1600205,36
IDAHO,GEM PREP: ONLINE LLC,1600172,19
IDAHO,"GEM PREP: POCATELLO, LLC",1600177,69
IDAHO,GENESEE JOINT DISTRICT,1601200,0
IDAHO,GLENNS FERRY JOINT DISTRICT,1601230,0
IDAHO,GOODING JOINT DISTRICT,1601260,173
IDAHO,GRACE JOINT DISTRICT,1601290,50
IDAHO,HAGERMAN JOINT DISTRICT,1601380,0
IDAHO,HANSEN DISTRICT,1601410,34
IDAHO,"HAYDEN CANYON CHARTER SCHOOL, INC.",1600184,41
IDAHO,"HERITAGE ACADEMY, INC.",1600159,30
IDAHO,"HERITAGE COMMUNITY CHARTER SCHOOL, INC.",1600161,43
IDAHO,HIGHLAND JOINT DISTRICT,1601440,20
IDAHO,HOMEDALE JOINT DISTRICT,1601470,152
IDAHO,HORSESHOE BEND SCHOOL DISTRICT,1601500,41
IDAHO,"IDAHO ARTS CHARTER SCHOOL, INC.",1600204,138
IDAHO,IDAHO BUREAU OF EDUCATIONAL SERVICES FOR THE DEAF AND THE BL,1603511,98
IDAHO,"IDAHO COLLEGE AND CAREER READINESS ACADEMY, INC.",1600171,15
IDAHO,IDAHO DEPARTMENT OF CORRECTIONS,1600017,42
IDAHO,IDAHO DEPARTMENT OF JUVENILE CORRECTIONS,1600016,50
IDAHO,Idaho Digital Learning Academy,1600187,0
IDAHO,IDAHO FALLS DISTRICT,1601530,1174
IDAHO,"IDAHO SCIENCE AND TECHNOLOGY CHARTER SCHOOL, INC.",1600145,24
IDAHO,"IDAHO STEM ACADEMY, INC.",1600169,11
IDAHO,"IDAHO VIRTUAL ACADEMY, INC.",1600004,271
IDAHO,"IDAHO VIRTUAL EDUCATION PARTNERS, INC.",1600148,36
IDAHO,"IDAHO VIRTUAL HIGH SCHOOL, INC.",1600005,30
IDAHO,"INSPIRE ACADEMICS, INC.",1600011,189
IDAHO,"ISLAND PARK CHARTER SCHOOL, INC.",1600192,0
IDAHO,"ISUCCEED VIRTUAL HIGH SCHOOL, INC.",1600144,85
IDAHO,JEFFERSON COUNTY JOINT DISTRICT,1601570,459
IDAHO,JEROME JOINT DISTRICT,1601590,437
IDAHO,JOINT SCHOOL DISTRICT NO. 2,1602100,4053
IDAHO,KAMIAH JOINT DISTRICT,1601620,0
IDAHO,KELLOGG JOINT DISTRICT,1601650,178
IDAHO,KENDRICK JOINT DISTRICT,1601680,0
IDAHO,KIMBERLY DISTRICT,1601710,149
IDAHO,KOOTENAI DISTRICT,1601740,0
IDAHO,KTEC - Kootenai Tech Ed Campus,1600167,0
