state,district,dist_id,sped_enroll_fy20
CALIFORNIA,Oxnard,0629220,2238
CALIFORNIA,Oxnard Union High,0629270,2280
CALIFORNIA,Pacheco Union Elementary,0629280,85
CALIFORNIA,Pacific Elementary,0629340,11
CALIFORNIA,Pacific Grove Unified,0629370,229
CALIFORNIA,Pacific Union Elementary,0629400,31
CALIFORNIA,Pacific Union Elementary,0629430,93
CALIFORNIA,Pajaro Valley Unified,0629490,2775
CALIFORNIA,Palermo Union Elementary,0629540,159
CALIFORNIA,Palm Springs Unified,0629550,2551
CALIFORNIA,Palmdale Elementary,0629580,3019
CALIFORNIA,Palo Alto Unified,0629610,1144
CALIFORNIA,Palo Verde Unified,0629640,390
CALIFORNIA,Palo Verde Union Elementary,0629670,13
CALIFORNIA,Palos Verdes Peninsula Unified,0629700,986
CALIFORNIA,Panoche Elementary,0629770,NA
CALIFORNIA,Paradise Elementary,0629790,18
CALIFORNIA,Paradise Unified,0629820,287
CALIFORNIA,Paramount Unified,0629850,1798
CALIFORNIA,Parlier Unified,0629910,343
CALIFORNIA,Pasadena Unified,0629940,2610
CALIFORNIA,Patterson Joint Unified,0630030,1018
CALIFORNIA,Peninsula Union,0630090,9
CALIFORNIA,Perris Elementary,0630180,595
CALIFORNIA,Perris Union High,0630210,1495
CALIFORNIA,Petaluma City Elementary,0630230,348
CALIFORNIA,Petaluma Joint Union High,0630250,885
CALIFORNIA,Piedmont City Unified,0630330,305
CALIFORNIA,Pierce Joint Unified,0630360,153
CALIFORNIA,Pine Ridge Elementary,0630390,8
CALIFORNIA,Piner-Olivet Union Elementary,0630450,119
CALIFORNIA,Pioneer Union Elementary,0630480,41
CALIFORNIA,Pioneer Union Elementary,0630510,144
CALIFORNIA,Pioneer Union Elementary,0630520,4
CALIFORNIA,Pittsburg Unified,0630600,1207
CALIFORNIA,Pixley Union Elementary,0630630,76
CALIFORNIA,Placentia-Yorba Linda Unified,0630660,2841
CALIFORNIA,Placer Hills Union Elementary,0630720,104
CALIFORNIA,Placer Union High,0630750,447
CALIFORNIA,Placerville Union Elementary,0630780,206
CALIFORNIA,Plainsburg Union Elementary,0630810,6
CALIFORNIA,Planada Elementary,0630840,73
CALIFORNIA,Plaza Elementary,0630870,14
CALIFORNIA,Pleasant Grove Joint Union,0630900,16
CALIFORNIA,Pleasant Ridge Union Elementary,0630930,190
CALIFORNIA,Pleasant Valley,0630990,1084
CALIFORNIA,Pleasant Valley Joint Union Elementary,0631020,7
CALIFORNIA,Pleasant View Elementary,0631050,25
CALIFORNIA,Plumas Unified,0631170,228
CALIFORNIA,Plumas Lake Elementary,0631180,147
CALIFORNIA,Point Arena Joint Union High,0631230,21
CALIFORNIA,Pollock Pines Elementary,0631290,138
CALIFORNIA,Pomona Unified,0631320,2891
CALIFORNIA,Pond Union Elementary,0631350,10
CALIFORNIA,Pope Valley Union Elementary,0631380,7
CALIFORNIA,Potter Valley Community Unified,0631400,39
CALIFORNIA,Portola Valley Elementary,0631470,50
CALIFORNIA,Poway Unified,0631530,4755
CALIFORNIA,Princeton Joint Unified,0631620,18
CALIFORNIA,Raisin City Elementary,0631680,24
CALIFORNIA,Ramona City Unified,0631710,765
CALIFORNIA,Rancho Santa Fe Elementary,0631740,69
CALIFORNIA,Ravendale-Termo Elementary,0631830,NA
CALIFORNIA,Ravenswood City Elementary,0631860,395
CALIFORNIA,Raymond-Knowles Union Elementary,0631920,10
CALIFORNIA,Red Bluff Union Elementary,0631980,306
CALIFORNIA,Red Bluff Joint Union High,0632010,259
CALIFORNIA,Redding Elementary,0632040,413
CALIFORNIA,Redlands Unified,0632070,2734
CALIFORNIA,Redwood City Elementary,0632130,1129
CALIFORNIA,Reed Union Elementary,0632160,113
CALIFORNIA,Reeds Creek Elementary,0632250,29
CALIFORNIA,Reef-Sunset Unified,0632270,239
CALIFORNIA,Rescue Union Elementary,0632310,506
CALIFORNIA,Kashia Elementary,0632340,4
CALIFORNIA,Rialto Unified,0632370,3000
CALIFORNIA,Richfield Elementary,0632400,28
CALIFORNIA,Richgrove Elementary,0632430,34
CALIFORNIA,Richmond Elementary,0632520,17
CALIFORNIA,West Contra Costa Unified,0632550,3983
CALIFORNIA,Rim of the World Unified,0632610,404
CALIFORNIA,Rincon Valley Union Elementary,0632640,420
CALIFORNIA,Rio Bravo-Greeley Union Elementary,0632710,90
CALIFORNIA,Rio Dell Elementary,0632730,51
CALIFORNIA,Rio Elementary,0632760,652
CALIFORNIA,Ripon Unified,0632880,370
CALIFORNIA,River Delta Joint Unified,0633110,234
CALIFORNIA,Riverside Unified,0633150,4932
CALIFORNIA,Roberts Ferry Union Elementary,0633210,13
CALIFORNIA,Robla Elementary,0633240,226
CALIFORNIA,Rockford Elementary,0633270,16
CALIFORNIA,Romoland Elementary,0633390,547
CALIFORNIA,Rosedale Union Elementary,0633480,712
CALIFORNIA,Roseland,0633510,368
CALIFORNIA,Rosemead Elementary,0633570,328
CALIFORNIA,Roseville City Elementary,0633600,1378
CALIFORNIA,Roseville Joint Union High,0633630,781
CALIFORNIA,Ross Elementary,0633660,36
CALIFORNIA,Round Valley Joint Elementary,0633690,9
CALIFORNIA,Round Valley Unified,0633720,67
CALIFORNIA,Rowland Unified,0633750,1467
CALIFORNIA,Sacramento City Unified,0633840,5915
CALIFORNIA,Saddleback Valley Unified,0633860,3415
CALIFORNIA,Salida Union Elementary,0633900,354
CALIFORNIA,Salinas City Elementary,0633930,857
CALIFORNIA,Salinas Union High,0633980,1718
CALIFORNIA,San Antonio Union Elementary,0634050,24
CALIFORNIA,San Ardo Union Elementary,0634080,21
CALIFORNIA,San Benito High,0634140,379
CALIFORNIA,San Bernardino City Unified,0634170,6300
CALIFORNIA,San Bruno Park Elementary,0634230,299
CALIFORNIA,San Carlos Elementary,0634290,298
CALIFORNIA,San Diego Unified,0634320,15086
CALIFORNIA,San Dieguito Union High,0634380,1336
CALIFORNIA,San Francisco Unified,0634410,6550
CALIFORNIA,San Gabriel Unified,0634425,534
CALIFORNIA,San Jacinto Unified,0634440,1511
CALIFORNIA,San Jose Unified,0634590,3520
CALIFORNIA,San Juan Unified,0634620,6231
CALIFORNIA,San Leandro Unified,0634680,1259
CALIFORNIA,San Lorenzo Unified,0634710,1139
CALIFORNIA,San Lorenzo Valley Unified,0634740,552
CALIFORNIA,San Lucas Union Elementary,0634770,18
CALIFORNIA,San Luis Coastal Unified,0634800,987
CALIFORNIA,San Marino Unified,0634860,224
CALIFORNIA,San Marcos Unified,0634880,2860
CALIFORNIA,San Mateo-Foster City,0634920,1040
CALIFORNIA,San Mateo Union High,0634980,1054
CALIFORNIA,San Miguel Joint Union,0635010,96
CALIFORNIA,San Pasqual Union Elementary,0635040,42
CALIFORNIA,San Pasqual Valley Unified,0635070,95
CALIFORNIA,San Rafael City Elementary,0635090,512
CALIFORNIA,San Rafael City High,0635110,340
CALIFORNIA,San Ramon Valley Unified,0635130,2952
CALIFORNIA,San Ysidro Elementary,0635220,603
CALIFORNIA,Sanger Unified,0635250,958
CALIFORNIA,Santa Ana Unified,0635310,6333
CALIFORNIA,Santa Clara Unified,0635430,2230
CALIFORNIA,Santa Clara Elementary,0635490,3
CALIFORNIA,Santa Cruz City Elementary,0635590,319
CALIFORNIA,Santa Cruz City High,0635600,589
CALIFORNIA,Santa Maria Joint Union High,0635670,908
CALIFORNIA,Santa Monica-Malibu Unified,0635700,1262
CALIFORNIA,Santa Rita Union Elementary,0635790,373
CALIFORNIA,Santa Rosa Elementary,0635810,705
CALIFORNIA,Santa Rosa High,0635830,1848
CALIFORNIA,Santa Ynez Valley Union High,0635850,94
CALIFORNIA,Santee,0635880,1105
CALIFORNIA,Saratoga Union Elementary,0635910,190
CALIFORNIA,Saucelito Elementary,0635940,5
CALIFORNIA,Saugus Union,0635970,1258
CALIFORNIA,Sausalito Marin City,0636000,68
CALIFORNIA,Savanna Elementary,0636030,291
CALIFORNIA,Scotia Union Elementary,0636100,21
CALIFORNIA,Sebastopol Union Elementary,0636180,82
CALIFORNIA,Seeley Union Elementary,0636210,48
CALIFORNIA,Seiad Elementary,0636240,NA
CALIFORNIA,Selma Unified,0636270,839
CALIFORNIA,Semitropic Elementary,0636330,11
CALIFORNIA,Sequoia Union Elementary,0636360,21
CALIFORNIA,Sequoia Union High,0636390,1208
CALIFORNIA,Shaffer Union Elementary,0636420,16
CALIFORNIA,Shandon Joint Unified,0636450,48
CALIFORNIA,Shasta Union Elementary,0636570,9
CALIFORNIA,Shasta Union High,0636600,538
CALIFORNIA,Shiloh Elementary,0636660,10
CALIFORNIA,Shoreline Unified,0636670,81
CALIFORNIA,Sierra-Plumas Joint Unified,0636780,56
CALIFORNIA,Sierra Sands Unified,0636800,686
CALIFORNIA,Sierra Unified,0636805,177
CALIFORNIA,Silver Fork Elementary,0636810,NA
CALIFORNIA,Silver Valley Unified,0636820,337
CALIFORNIA,Simi Valley Unified,0636840,2133
CALIFORNIA,Siskiyou Union High,0636940,59
CALIFORNIA,Snelling-Merced Falls Union Elementary,0636960,10
CALIFORNIA,Snowline Joint Unified,0636970,1140
CALIFORNIA,Victor Valley Union High,0636972,1886
CALIFORNIA,Solana Beach Elementary,0636990,322
CALIFORNIA,Soledad Unified,0637050,672
CALIFORNIA,Solvang Elementary,0637110,76
CALIFORNIA,Somis Union,0637140,32
CALIFORNIA,Sonoma Valley Unified,0637200,647
CALIFORNIA,Sonora Elementary,0637230,94
CALIFORNIA,Sonora Union High,0637260,137
CALIFORNIA,Soquel Union Elementary,0637290,251
CALIFORNIA,Soulsbyville Elementary,0637320,81
CALIFORNIA,South Bay Union Elementary,0637350,101
CALIFORNIA,South Bay Union,0637380,1029
CALIFORNIA,South Fork Union,0637470,31
CALIFORNIA,South Pasadena Unified,0637500,399
CALIFORNIA,South San Francisco Unified,0637530,1175
CALIFORNIA,South Whittier Elementary,0637560,436
CALIFORNIA,Southern Humboldt Joint Unified,0637590,103
CALIFORNIA,Southern Kern Unified,0637620,515
CALIFORNIA,Southern Trinity Joint Unified,0637630,13
CALIFORNIA,Southside Elementary,0637650,17
CALIFORNIA,Spencer Valley Elementary,0637680,42
CALIFORNIA,Spreckels Union Elementary,0637710,64
CALIFORNIA,Springville Union Elementary,0637770,21
CALIFORNIA,Saint Helena Unified,0637830,99
CALIFORNIA,Standard Elementary,0637890,367
CALIFORNIA,Stanislaus Union Elementary,0637950,395
CALIFORNIA,Stockton Unified,0638010,4307
CALIFORNIA,Stone Corral Elementary,0638040,7
CALIFORNIA,Stony Creek Joint Unified,0638070,12
CALIFORNIA,Strathmore Union Elementary,0638130,56
CALIFORNIA,Sulphur Springs Union,0638220,711
CALIFORNIA,Summerville Elementary,0638250,63
CALIFORNIA,Summerville Union High,0638280,63
CALIFORNIA,Sundale Union Elementary,0638340,17
CALIFORNIA,Sunnyside Union Elementary,0638430,23
CALIFORNIA,Sunnyvale,0638460,669
CALIFORNIA,Surprise Valley Joint Unified,0638520,8
CALIFORNIA,Susanville Elementary,0638550,116
CALIFORNIA,Sutter Union High,0638610,60
CALIFORNIA,Sweetwater Union High,0638640,5342
CALIFORNIA,Sylvan Union Elementary,0638670,1279
CALIFORNIA,Taft City,0638700,333
CALIFORNIA,Taft Union High,0638730,125
CALIFORNIA,Tahoe-Truckee Unified,0638770,502
CALIFORNIA,Tamalpais Union High,0638790,627
CALIFORNIA,Tehachapi Unified,0638880,537
CALIFORNIA,Temple City Unified,0638980,542
CALIFORNIA,Templeton Unified,0639000,201
CALIFORNIA,Terra Bella Union Elementary,0639060,75
CALIFORNIA,Thermalito Union Elementary,0639180,173
CALIFORNIA,Three Rivers Union Elementary,0639210,3
CALIFORNIA,Tipton Elementary,0639300,28
CALIFORNIA,Torrance Unified,0639420,2732
CALIFORNIA,Traver Joint Elementary,0639600,14
CALIFORNIA,Travis Unified,0639630,664
CALIFORNIA,Tres Pinos Union Elementary,0639690,15
CALIFORNIA,Trinidad Union Elementary,0639720,26
CALIFORNIA,Trinity Center Elementary,0639750,NA
CALIFORNIA,Trona Joint Unified,0639840,67
CALIFORNIA,Tulare City,0639870,979
CALIFORNIA,Tulare Joint Union High,0639930,524
CALIFORNIA,Tulelake Basin Joint Unified,0639940,58
CALIFORNIA,Tustin Unified,0640150,2412
CALIFORNIA,Twain Harte,0640200,33
CALIFORNIA,Twin Hills Union Elementary,0640230,111
CALIFORNIA,Two Rock Union,0640260,24
CALIFORNIA,Ukiah Unified,0640300,798
CALIFORNIA,Union Elementary,0640320,581
CALIFORNIA,Union Hill Elementary,0640380,91
CALIFORNIA,Vacaville Unified,0640590,1646
CALIFORNIA,Valle Lindo Elementary,0640650,99
CALIFORNIA,Vallecito Union,0640680,101
CALIFORNIA,Vallecitos Elementary,0640710,22
CALIFORNIA,Vallejo City Unified,0640740,1412
CALIFORNIA,Valley Home Joint Elementary,0640800,13
CALIFORNIA,Ventura Unified,0640980,1902
CALIFORNIA,Victor Elementary,0641040,1720
CALIFORNIA,Vineland Elementary,0641130,64
CALIFORNIA,Visalia Unified,0641160,2911
CALIFORNIA,Vista Unified,0641190,3118
CALIFORNIA,Vista del Mar Union,0641220,6
CALIFORNIA,Walnut Creek Elementary,0641250,363
CALIFORNIA,Walnut Valley Unified,0641280,999
CALIFORNIA,Wasco Union Elementary,0641400,326
CALIFORNIA,Wasco Union High,0641430,153
CALIFORNIA,Washington Colony Elementary,0641460,42
CALIFORNIA,Washington Unified,0641580,851
CALIFORNIA,Washington Union Elementary,0641610,80
CALIFORNIA,Waugh Elementary,0641790,88
CALIFORNIA,Waukena Joint Union Elementary,0641820,10
CALIFORNIA,Weaver Union,0641880,353
CALIFORNIA,Weed Union Elementary,0641980,49
CALIFORNIA,West Covina Unified,0642000,989
CALIFORNIA,West Park Elementary,0642060,40
CALIFORNIA,Westside Union Elementary,0642120,1363
CALIFORNIA,Western Placer Unified,0642140,903
CALIFORNIA,Westminster,0642150,1034
CALIFORNIA,Westmorland Union Elementary,0642180,58
CALIFORNIA,Westside Elementary,0642210,22
CALIFORNIA,West Side Union Elementary,0642270,14
CALIFORNIA,Westwood Unified,0642300,18
CALIFORNIA,Wheatland,0642330,165
CALIFORNIA,Wheatland Union High,0642350,132
CALIFORNIA,Whitmore Union Elementary,0642420,12
CALIFORNIA,Whittier City Elementary,0642450,856
CALIFORNIA,Whittier Union High,0642480,1509
CALIFORNIA,William S. Hart Union High,0642510,3081
CALIFORNIA,Williams Unified,0642540,149
CALIFORNIA,Willits Unified,0642560,225
CALIFORNIA,Laytonville Unified,0642580,55
CALIFORNIA,Willow Creek Elementary,0642600,3
CALIFORNIA,Willow Grove Union Elementary,0642630,3
CALIFORNIA,Willows Unified,0642710,222
CALIFORNIA,Wilmar Union Elementary,0642750,28
CALIFORNIA,Wilsona Elementary,0642810,160
CALIFORNIA,Winship-Robbins,0642900,8
CALIFORNIA,Winters Joint Unified,0642930,216
CALIFORNIA,Winton,0642960,243
CALIFORNIA,Woodland Joint Unified,0643080,1491
CALIFORNIA,Woodside Elementary,0643140,57
CALIFORNIA,Woodville Union Elementary,0643170,23
CALIFORNIA,Wright Elementary,0643200,255
CALIFORNIA,Yreka Union Elementary,0643380,95
CALIFORNIA,Yreka Union High,0643410,71
CALIFORNIA,Yuba City Unified,0643470,1583
CALIFORNIA,Yucaipa-Calimesa Joint Unified,0643560,1312
CALIFORNIA,Irvine Unified,0684500,3308
CALIFORNIA,Amador County Office of Education,0691001,121
CALIFORNIA,Butte County Office of Education,0691002,58
CALIFORNIA,Calaveras County Office of Education,0691003,35
CALIFORNIA,Colusa County Office of Education,0691004,29
CALIFORNIA,Contra Costa County Office of Education,0691005,21
CALIFORNIA,El Dorado County Office of Education,0691006,99
CALIFORNIA,Fresno County Office of Education,0691007,17
CALIFORNIA,Glenn County Office of Education,0691008,54
CALIFORNIA,Humboldt County Office of Education,0691009,49
CALIFORNIA,Imperial County Office of Education,0691010,58
CALIFORNIA,Inyo County Office of Education,0691011,11
CALIFORNIA,Kern County Office of Education,0691012,127
CALIFORNIA,Kings County Office of Education,0691013,8
CALIFORNIA,Lake County Office of Education,0691014,10
CALIFORNIA,Lassen County Office of Education,0691015,3
CALIFORNIA,Madera County Superintendent of Schools,0691017,49
CALIFORNIA,Marin County Office of Education,0691018,4
CALIFORNIA,Mendocino County Office of Education,0691019,8
CALIFORNIA,Merced County Office of Education,0691020,41
CALIFORNIA,Monterey County Office of Education,0691021,45
CALIFORNIA,Napa County Office of Education,0691022,9
CALIFORNIA,Nevada County Office of Education,0691023,7
CALIFORNIA,Orange County Department of Education,0691024,3
CALIFORNIA,Placer County Office of Education,0691025,56
CALIFORNIA,Riverside County Office of Education,0691026,100
CALIFORNIA,Sacramento County Office of Education,0691027,22
CALIFORNIA,San Benito County Office of Education,0691028,3
CALIFORNIA,San Bernardino County Office of Education,0691029,9
CALIFORNIA,San Diego County Office of Education,0691030,65
CALIFORNIA,San Joaquin County Office of Education,0691031,226
CALIFORNIA,San Luis Obispo County Office of Education,0691032,3
CALIFORNIA,San Mateo County Office of Education,0691033,18
CALIFORNIA,Santa Barbara County Office of Education,0691034,NA
CALIFORNIA,Santa Clara County Office of Education,0691035,258
CALIFORNIA,Santa Cruz County Office of Education,0691036,18
CALIFORNIA,Shasta County Office of Education,0691037,22
CALIFORNIA,Siskiyou County Office of Education,0691038,5
CALIFORNIA,Sonoma County Office of Education,0691040,84
CALIFORNIA,Stanislaus County Office of Education,0691041,46
CALIFORNIA,Sutter County Office of Education,0691042,8
CALIFORNIA,Tehama County Department of Education,0691043,25
CALIFORNIA,Trinity County Office of Education,0691044,9
CALIFORNIA,Tulare County Office of Education,0691045,37
CALIFORNIA,Tuolumne County Superintendent of Schools,0691046,13
CALIFORNIA,Ventura County Office of Education,0691047,144
CALIFORNIA,Yuba County Office of Education,0691048,66
CALIFORNIA,Yolo County Office of Education,0691049,6
CALIFORNIA,Alameda County Office of Education,0691051,4
CALIFORNIA,Mono County Office of Education,0691052,7
CALIFORNIA,Alpine County Office of Education,0691058,NA
CALIFORNIA,Del Norte County Office of Education,0691063,3
CALIFORNIA,Los Angeles County Office of Education,0691078,529
CALIFORNIA,Mariposa County Office of Education,0691090,4
CALIFORNIA,Modoc County Office of Education,0691093,24
CALIFORNIA,Plumas County Office of Education,0691102,3
CALIFORNIA,San Francisco County Office of Education,0691111,10
CALIFORNIA,Sierra County Office of Education,0691120,NA
CALIFORNIA,Solano County Office of Education,0691122,19
CALIFORNIA,Golden Plains Unified,0691134,151
CALIFORNIA,Val Verde Unified,0691135,2450
CALIFORNIA,Aromas - San Juan Unified,0691136,130
CALIFORNIA,Big Oak Flat-Groveland Unified,0691137,48
COLORADO,Cheyenne County School District No. Re-5,0800001,NA
COLORADO,DENVER 1,0800004,NA
COLORADO,Yuma 1 School District,0800016,NA
COLORADO,Wray RD-2 School District,0800017,NA
COLORADO,Idalia RJ-3 School District,0800018,NA
COLORADO,Liberty J-4 School District,0800019,NA
COLORADO,State Charter School Institute,0800020,NA
COLORADO,Colorado School for the Deaf and Blind,0800023,NA
COLORADO,El Paso 8 Fountain,0800220,1532
COLORADO,Pueblo 60 Urban,0800221,2157
COLORADO,Jefferson R-1,0800222,9495
COLORADO,El Paso 3 Widefield,0800223,1283
COLORADO,Arapahoe 6 Littleton,0800224,1746
COLORADO,El Paso 20 Academy,0800225,2247
COLORADO,Centennial BOCES,0800226,1068
COLORADO,Boulder Re-2 Boulder,0800227,3854
COLORADO,Arapahoe 2 Sheridan,0800228,179
COLORADO,Northeast BOCES,0800229,770
COLORADO,Department of Corrections,0800230,8
COLORADO,El Paso 38 Lewis Palmer,0800231,686
COLORADO,Division of Youth Services,0800232,67
COLORADO,Fremont Re-1 Canon City,0800233,615
COLORADO,East Central BOCES,0800234,1173
COLORADO,Logan Re-1 Valley,0800235,384
COLORADO,El Paso 2 Harrison,0800236,1518
COLORADO,Adams 27J School District 27J,0800237,2209
COLORADO,Mt Evans BOCES,0800238,261
COLORADO,Delta 50J,0800239,793
COLORADO,Gunnison Re-1J,0800240,203
COLORADO,South Central BOCES,0800241,575
COLORADO,EL PASO COUNTY COLORADO SCHOOL DISTRICT 49,0800242,2436
COLORADO,Morgan Re-3 Fort Morgan,0800243,418
COLORADO,Denver 1,0800245,10755
COLORADO,Mesa 51 Grand Junction,0800246,3297
COLORADO,Arapahoe 5 Cherry Creek,0800247,7582
COLORADO,Northwest BOCES,0800248,660
COLORADO,Larimer R-1 Poudre,0800249,2816
COLORADO,Weld RE-4 Windsor,0800250,726
COLORADO,Larimer R-2J Thompson,0800251,2028
COLORADO,San Juan BOCES,0800253,995
COLORADO,Moffat Re-1 Craig,0800254,319
COLORADO,Adams-Arap 28J Aurora,0800255,5409
COLORADO,Southeastern BOCES,0800256,410
COLORADO,Westminster Public Schools,0800257,1168
COLORADO,Adams 1 Mapleton,0800258,977
COLORADO,CMHI Pueblo,0800259,8
COLORADO,Douglas RE-1,0800260,7859
COLORADO,San Luis Valley BOCES,0800261,822
COLORADO,Uncompahgre BOCES,0800262,246
COLORADO,Boulder RE-1J St Vrain,0800263,4192
COLORADO,El Paso 12 Cheyenne Mountain,0800264,485
COLORADO,Fort Lupton/Keenesburg,0800265,546
COLORADO,Charter School Institute,0800266,1293
COLORADO,Larimer R-3 Park,0800267,98
COLORADO,Adams 12 Northglenn,0800268,4547
COLORADO,Montrose RE-1J,0800269,922
COLORADO,Weld 6 Greeley,0800270,2692
COLORADO,Santa Fe Trail BOCES,0800271,745
COLORADO,Adams 14 Commerce City,0800272,859
COLORADO,Arapahoe 1 Englewood,0800273,444
COLORADO,Mountain BOCES,0800274,526
COLORADO,Ute Pass BOCES,0800275,420
COLORADO,Pikes Peak BOCES,0800276,701
COLORADO,Rio Blanco BOCES,0800277,219
COLORADO,Pueblo 70 Rural,0800278,1490
COLORADO,El Paso 11 Colo Springs,0800279,2763
COLORADO,CSDB,0800280,187
COLORADO,Weld RE-5J Johnstown-Milliken,0800281,426
COLORADO,EDUCATION REENVISIONED BOCES,0800282,NA
COLORADO,Eagle County School District RE-50J,0800283,892
COLORADO,Elizabeth School District,0800284,285
COLORADO,Department of Corrections,0800285,NA
COLORADO,Division of Youth Services,0800286,NA
COLORADO,Summit RE-1,0800288,369
COLORADO,Aspen 1,0800289,175
COLORADO,Durango 9-R,0800291,616
COLORADO,Colorado River BOCES,0800292,NA
COLORADO,Colorado River BOCES,0800293,1257
COLORADO,Education reenvisioned boces.,0800294,373
COLORADO,Academy School District No. 20 in the county of El Paso an,0801920,NA
COLORADO,School District N. 14 in the county of Adams & State of Colo,0801950,NA
COLORADO,Agate School District No. 300,0801980,NA
COLORADO,Aguilar Reorganized School District No. 6,0802010,NA
COLORADO,Akron School District No. R-1,0802040,NA
COLORADO,Alamosa School District No. Re-11J,0802070,NA
COLORADO,South Conejos School District No. Re10,0802130,NA
COLORADO,Archuleta County School District No. 50 Jt,0802190,NA
COLORADO,Arickaree School District No. R-2,0802220,NA
COLORADO,Arriba-Flagler Consolidated School District No. 20,0802260,NA
COLORADO,Aspen School District No. 1 in the county of Pitkin and Sta,0802280,NA
COLORADO,Weld County School District No. Re-9,0802310,NA
COLORADO,Aurora Joint District No. 28 of the counties of Adams and A,0802340,NA
COLORADO,Platte Canyon School District No. 1 of  the county of Park,0802370,NA
COLORADO,Bayfield School District No. 10Jt-R,0802400,NA
COLORADO,Bennett School District No. 29J,0802430,NA
COLORADO,Bethune School District No. R- 5,0802460,NA
COLORADO,Boulder Valley School District No. Re2,0802490,NA
COLORADO,Branson Reorganized School District No. 82,0802520,NA
COLORADO,School District No. Re-10 in the county of Weld and State o,0802550,NA
COLORADO,School District 27J,0802580,NA
COLORADO,School District No. Re-2 Brush,0802610,NA
COLORADO,Buena Vista School District No. R-31,0802640,NA
COLORADO,Burlington Public School District No. RE-6J,0802670,NA
COLORADO,Byers School District No. 32J,0802700,NA
COLORADO,Calhan District No. RJ1,0802730,NA
COLORADO,Campo School District No. Re-6,0802760,NA
COLORADO,Fremont Re-1,0802790,NA
COLORADO,Center Consolidated School District No. 26 Jt. of the count,0802850,NA
COLORADO,Cheraw School District No. 31 in the county of Otero and S,0802880,NA
COLORADO,Cherry Creek School District No. 5 in the county of Arapah,0802910,NA
COLORADO,Cheyenne Mountain School District No. 12 in the county of E,0802940,NA
COLORADO,Clear Creek School District No. Re-1,0803000,NA
COLORADO,Plateau Valley School District No. 50 in the county of Mesa,0803030,NA
COLORADO,Colorado Springs School District No. 11 in the county of E,0803060,NA
COLORADO,Montezuma-Cortez School District No. Re-1,0803090,NA
COLORADO,Fremont Re-3,0803120,NA
COLORADO,Creede School District,0803150,NA
COLORADO,Cripple Creek-Victor School District No. Re-1,0803180,NA
COLORADO,Crowley County School District No. Re-1-J,0803210,NA
COLORADO,De Beque Joint District No. 49 of the counties of Mesa and,0803240,NA
COLORADO,Deer Trail School District No. 26J,0803270,NA
COLORADO,Upper Rio Grande School District C-7,0803300,NA
COLORADO,Delta County Joint District No. 50,0803330,NA
COLORADO,School District No. 1 in the county of Denver and State of C,0803360,NA
COLORADO,Dolores School District No. Re-4A,0803390,NA
COLORADO,Dolores County School District RE-2J,0803420,NA
COLORADO,Douglas County School District No. Re 1,0803450,NA
COLORADO,Durango School District No. 9-R,0803480,NA
COLORADO,Kiowa County School District No. Re-1,0803510,NA
COLORADO,Eagle County School District No. Re 50,0803540,NA
COLORADO,Weld County School District No. Re-2,0803600,NA
COLORADO,Edison Joint District No. 54 of the counties of El Paso and,0803630,NA
COLORADO,Elbert School District No. 200,0803690,NA
COLORADO,ELIZABETH SCHOOL DISTRICT,0803720,NA
COLORADO,Ellicott School District No. 22 in the county of El Paso a,0803750,NA
COLORADO,Englewood School District No. 1 in the county of Arapahoe,0803780,NA
COLORADO,Estes Park School District R-3,0803810,NA
COLORADO,Park County School District No. Re-2,0803840,NA
COLORADO,El Paso County Colorado School District 49,0803870,NA
COLORADO,School District No. Re-3 Frenchman,0803930,NA
COLORADO,Fremont Re-2,0803960,NA
COLORADO,Poudre School District R-1,0803990,NA
COLORADO,Weld re-8 schools,0804020,NA
COLORADO,School District No. Re-3 Fort Morgan,0804050,NA
COLORADO,Fountain School District No. 8 in the county of El Paso an,0804080,NA
COLORADO,Fowler School District No. R4J,0804110,NA
COLORADO,Sierra Grande School District No. R-30,0804140,NA
COLORADO,Weld County Reorganized School District No. Re-1,0804200,NA
COLORADO,Gilpin County School District No. Re-1,0804230,NA
COLORADO,Roaring Fork School District No. Re-1,0804260,NA
COLORADO,Granada School District No. Re-1,0804290,NA
COLORADO,East Grand School District No. 2,0804320,NA
COLORADO,Mesa County Valley School District No. 51,0804350,NA
COLORADO,Grand Valley School District No. 16 in the county of Garfi,0804380,NA
COLORADO,GreeleySchool District No. 6 in the county of Weld and Sta,0804410,NA
COLORADO,School District No. Re-12 in the county of Weld and State of,0804440,NA
COLORADO,Gunnison Watershed School District Re1J,0804470,NA
COLORADO,Hanover School District No. 28 in the county of El Paso an,0804500,NA
COLORADO,Harrison School District No. 2 in the county of El Paso an,0804530,NA
COLORADO,Haxtun School District No. Re-2J,0804560,NA
COLORADO,Hayden School District No. Re 1,0804590,NA
COLORADO,Hinsdale County School District No. Re-1,0804620,NA
COLORADO,Hoehne Reorganized School District No. 3,0804650,NA
COLORADO,Holly School District No. Re-3,0804680,NA
COLORADO,Holyoke School District No. Re-1J,0804710,NA
COLORADO,Genoa-Hugo School District No. C-113,0804740,NA
COLORADO,Ignacio School District No. 11Jt,0804770,NA
COLORADO,Jefferson County School District No. R-1,0804800,NA
COLORADO,Weld County School District No. Re-5J,0804830,NA
COLORADO,Julesburg School District No. Re1,0804860,NA
COLORADO,Karval School District No. Re 23,0804890,NA
COLORADO,Weld County School District RE-3J,0804920,NA
